Product Num,Product Name,Brand Family,Package,Package Type,Case Equiv,Segment
00 94202,Lemon Cardamom Sparkling Water,Midnight Cocoa Waters,12/32oz,Beer,1.33,AB Products
00 94204,Strawberry Basil Tonic,Midnight Cocoa Waters,15/25oz,Beer,1.3,AB Products
00 94253,Passionfruit Pepper Fizz 12/14z Cn,Juniper Juniper Beverages,12/14oz,Beer,0.58,Alcoholic Beverages
00 94873,Cranberry Hibiscus Fizz 12/14 oz,Juniper Juniper Beverages,12/14oz,Beer,0.58,Alcoholic Beverages
00 94886,Blackberry Elderflower Fizz 12/14z Cn,Juniper Juniper Beverages,12/14oz,Beer,0.58,Alcoholic Beverages
00 94920,Apple Basil Fizz 14Z Cn,Juniper Juniper Beverages,12/14oz,Beer,0.58,Alcoholic Beverages
00 94925,Peach Cocoa Fizz 14Z Cn,Juniper Juniper Beverages,12/14oz,Beer,0.58,Alcoholic Beverages
00 95036,Watermelon Lemongrass Fizz,Orchard Juniper Beverages,4/6/12oz NR,Beer,1,AB Products
00 95360,Apricot Vanilla Fizz,Orchard Juniper Beverages,2/12/12oz NR,Beer,1,AB Products
00 96168,Peach Basil Fizz 24/12z Cn,Gentle Summit Beverages,24/12oz,Beer,1,AB Products
00 96212,Strawberry Lavender Fizz 2/12/8z Cn,Golden Springs Beverages,2/12/8oz,Beer,0.67,AB Products
00 96224,Blueberry Mint Fizz 2/12/12OZ CANS,Soft Groove Beverages,2/12/12oz CN,Beer,1,AB Products
00 96225,Coconut Lavender Fizz 15/25z Cn,Starlit Hollow Beverages,15/25oz,Beer,1.3,AB Products
00 96242,Pineapple Tea Fizz,Starlit Hollow Beverages,3/8/16oz,Beer,1.33,AB Products
00 96276,Pineapple Elderflower Fizz Light,Gentle Summit Beverages,4/6/12oz NR,Beer,1,AB Products
00 96293,Pomegranate Clove Fizz Craft 2/12/12z Cn,Starlit Hollow Beverages,2/12/12oz CN,Beer,1,AB Products
00 96294,Strawberry Tea Fizz 18/12z Cn,Starlit Hollow Beverages,18/12oz,Beer,0.75,AB Products
00 96320,Lychee Pepper Fizz 2/12/8z Cn,Golden Springs Beverages,2/12/8oz,Beer,0.67,AB Products
00 96323,Blueberry Sea Salt Fizz Prime,Starlit Hollow Beverages,4/6/12oz NR,Beer,1,AB Products
00 96324,Lemon Juniper Fizz Craft,Starlit Hollow Beverages,2/12/12oz NR,Beer,1,AB Products
00 96330,Cherry Tea Fizz 2/12/8z Cn,Golden Springs Beverages,2/12/8oz,Beer,0.67,AB Products
00 96332,Raspberry Cinnamon Fizz 15/25z Cn,Golden Springs Beverages,15/25oz,Beer,1.3,AB Products
00 96338,Berry Thyme Fizz,Starlit Hollow Beverages,18/12oz,Beer,0.75,AB Products
00 96339,Pineapple Cinnamon Fizz 15/25z Cn,Golden Springs Beverages,15/25oz,Beer,1.3,AB Products
00 96349,Plum Juniper Fizz 15/25z Cn,Golden Springs Beverages,15/25oz,Beer,1.3,AB Products
00 96360,Guava Basil Fizz 2/12/8Z Cn,Golden Springs Beverages,2/12/8oz,Beer,0.67,AB Products
00 96362,Blackberry Elderflower Fizz 15/25z Cn,Golden Springs Beverages,15/25oz,Beer,1.3,AB Products
00 96370,Grapefruit Ginger Soda 2/12/8z Cn,Golden Springs Beverages,2/12/8oz,Beer,0.67,AB Products
00 96389,Blueberry Sea Salt Fizz Classic,Gentle Summit Beverages,2/12/12oz NR,Beer,1,AB Products
00 96390,Blueberry Lavender Fizz 2/12 8 OZ CAN,Golden Springs Beverages,2/12/8oz,Beer,0.67,AB Products
00 96392,Lime Mint Fizz 15/25z Cn,Golden Springs Beverages,15/25oz,Beer,1.3,AB Products
00 96400,Cherry Lavender Fizz 2/12 8OZ CANS,Golden Springs Beverages,2/12/8oz,Beer,0.67,AB Products
00 96420,Mango Pepper Fizz 2/12 8 OZ CANS,Golden Springs Beverages,2/12/8oz,Beer,0.67,AB Products
00 96436,Blueberry Honey Fizz 4/6,Soft Groove Beverages,4/6/12oz CN,Beer,1,AB Products
00 96522,Raspberry Mint Fizz Prime,Golden Springs Beverages,4/6/12oz NR,Beer,1,AB Products
00 96524,Peach Sea Salt Fizz Extra,Fresh Brook Beverages,4/6/12oz NR,Beer,1,AB Products
00 99902,Mango Lemongrass Fizz Limited,Smoky Stone Beverages,Misc,Beer,0,Alcoholic Beverages
00 99927,Passionfruit Tea Fizz Tanker_2,Toasted Cocoa Beverages,Texas Tanker,Beer,0,Alcoholic Beverages
00 99940,Orange Sage Fizz Rental,Toasted Cocoa Beverages,Misc,Beer,0,Alcoholic Beverages
00 99945,Apricot Clove Fizz Rental,Toasted Cocoa Beverages,Misc,Beer,0,Alcoholic Beverages
00 99950,Apple Elderflower Fizz,Fresh Cocoa Beverages,trailer deposit,Beer,0,Alcoholic Beverages
00 99960,Lemon Ginger Fizz,Velvet Starglow Beverages,Empties,Beer,0,Alcoholic Beverages
00 99968,Berry Thyme Fizz Rntl,Sunny Roast Beverages,CO2 rental,Beer,0,Alcoholic Beverages
00 99969,Watermelon Tea Fizz,Sunny Roast Beverages,CO2 rental,Beer,0,Alcoholic Beverages
00 99974,Lemon Cocoa Fizz Extra,Smoky Stone Beverages,Misc,Beer,0,Alcoholic Beverages
00 99975,Passionfruit Hibiscus Fizz Select,Smoky Stone Beverages,Misc,Beer,0,Alcoholic Beverages
00 99976,Pineapple Elderflower Fizz Prime,Sunny Roast Beverages,Misc,Beer,0,Alcoholic Beverages
00 99980,Grapefruit Clove Fizz 1/2 Bbl,Velvet Starglow Beverages,Empties,Beer,0,Alcoholic Beverages
00 99981,Apricot Coffee Fizz 1/4 Bbl,Velvet Starglow Beverages,Empties,Beer,0,Alcoholic Beverages
00 99982,Mango Elderflower Fizz 1/6 Bbl,Velvet Starglow Beverages,Empties,Beer,0,Alcoholic Beverages
00 111111,Cherry Apple Energy 1,Smoky Stone Beverages,Misc,Beer,0,Alcoholic Beverages
00 111175,Blazing Grapefruit Energy 2,Smoky Stone Beverages,Misc,Beer,0,Alcoholic Beverages
00 111750,Arctic Cherry Boost $7.50,Smoky Stone Beverages,Misc,Beer,0,Alcoholic Beverages
00 601021,Silver Bluff Fresh Syrah 2017,Canyon Willow Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601022,Riverstone Velvet Pinot Noir 2017,Canyon Willow Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601026,Coastal Grove Silky Chardonnay,Breezy Ember Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601028,Golden Hollow Velvet Cabernet,Breezy Ember Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601046,Strawberry Coffee Fizz 2013,Cloudy Cocoa Beverages,6/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601049,Pomegranate Sage Fizz 13,Cloudy Cocoa Beverages,6/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601058,Meadow Crest Silky Chardonnay 2020 Limited,Starlit Cedar Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601061,Silver Bluff Crisp Cabernet Reserve 2019,Starlit Cedar Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601064,Golden Hollow Honeyed Merlot 2019,Starlit Cedar Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601130,Orchard Hill Smoky Chardonnay 13/16,Bloom Hollow Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601131,Willow Terrace Mellow Chardonnay 2017,Bloom Hollow Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601132,Juniper Bay Fresh Chardonnay 2013,Bloom Hollow Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601133,Willow Terrace Bright Chardonnay 2019,Bloom Hollow Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601134,Juniper Bay Silky Pinot Noir 2017 Craft,Bloom Hollow Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601141,Willow Terrace Silky Pinot Noir 2019,Bloom Hollow Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601145,Canyon Vale Bright Chardonnay Prime 2020,Wild Stone Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601148,Silver Bluff Mellow Cabernet 2020,Wild Stone Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601151,Juniper Bay Velvet Merlot 2021,Wild Stone Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601154,Silver Bluff Bright Pinot Noir 2020,Wild Stone Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601192,Sunset Ridge Silky Chardonnay 2016,Bloom Meadow Beverages,6/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601193,Sunset Ridge Bright Pinot Noir 2016,Bloom Meadow Beverages,6/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601195,Willow Terrace Velvet Pinot Noir 2016,Bloom Meadow Beverages,6/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601199,Coastal Grove Mellow Pinot Noir 2016,Bloom Meadow Beverages,6/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601221,Sunset Ridge Velvet Sauvignon Blanc 2019,Velvet Rainfall Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601292,Riverstone Bright Chardonnay 2019,Crisp Pine Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601297,Silver Bluff Silky White Blend 2016 (6-Pack),Crisp Pine Beverages,6/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601321,Meadow Crest Bright Cabernet 2018,Drift Field Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601332,Sunset Ridge Bright Merlot 2019,Cedar Brook Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601352,Orchard Hill Crisp Chardonnay 2019,Creamy Oasis Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601357,Coconut Vanilla Fizz,Creamy Oasis Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601364,Canyon Vale Velvet Cabernet 2018 Extra,Creamy Oasis Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601368,Sunset Ridge Velvet Cabernet 2018 Prime,Creamy Oasis Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601370,Willow Terrace Bright Pinot Noir 2019,Creamy Oasis Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601397,Canyon Vale Bright Cabernet 2014 Prime,Peachy Ridge Cellars,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601404,Coastal Grove Velvet Pinot Noir 2016,Radiant Cocoa Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601426,Golden Hollow Honeyed Chardonnay 2019 (6Pk),Ginger Hollow Beverages,6/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601430,Juniper Bay Smoky Pinot Noir 19 750,Ginger Hollow Beverages,6/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601435,Meadow Crest Mellow Pinot Noir 2019 (6Pk),Ginger Hollow Beverages,6/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601436,Juniper Bay Silky Grenache 2016 (6Pk),Ginger Hollow Beverages,6/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601439,Plum Elderflower Fizz 2016,Smoky Bluff Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601474,Riverstone Smoky Chardonnay 2020,Silver Vista Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601476,Sunset Ridge Bright Pinot Noir 2019,Silver Vista Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601490,Canyon Vale Velvet Sauvignon Blanc 2019,Bold Roast Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601507,Willow Terrace Silky White Blend 2010,Ginger Sundrop Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601508,Willow Terrace Crisp Zinfandel 2018,Ginger Sundrop Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601509,Riverstone Honeyed Zinfandel 2020,Ginger Sundrop Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601518,Canyon Vale Bright Zinfandel 2019,Ginger Sundrop Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601519,Willow Terrace Velvet Zinfandel 2017,Ginger Sundrop Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601521,Juniper Bay Crisp Zinfandel 2020,Ginger Sundrop Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601531,Canyon Vale Crisp Zinfandel 2019,Ginger Sundrop Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601532,Orchard Hill Bright Zinfandel 2020,Ginger Sundrop Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601541,Coastal Grove Velvet Cabernet 2019,Velvet Springs Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601542,Canyon Vale Crisp Malbec,Tangy Rainfall Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601546,Sunset Ridge Silky Cabernet 2015 Zero,Tangy Rainfall Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601550,Juniper Bay Silky Grenache 2015,Tangy Rainfall Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601556,Canyon Vale Bright Red Blend 2017,Cool Ridge Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601559,Canyon Vale Fresh Chardonnay 2018,Bold Roast Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601565,Willow Terrace Honeyed Zinfandel 2019,Ginger Sundrop Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601567,Sunset Ridge Crisp Zinfandel 2015,Ginger Sundrop Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601568,Golden Hollow Smoky Zinfandel 2018,Ginger Sundrop Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601574,Golden Hollow Bright Sauvignon Blanc 2020 Reserve,Starlit Cedar Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601603,Meadow Crest Mellow Pinot Noir 2019,Creamy Oasis Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601608,Meadow Crest Silky Chardonnay 2018,Bloom Hollow Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601611,Sunset Ridge Fresh Pinot Noir 2019 Extra,Bloom Hollow Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601669,Orchard Hill Bright Cabernet 2018 Prime,Soft Harbor Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601674,Orange Rose Fizz Prime,Radiant Cocoa Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601675,Orchard Hill Fresh Pinot Grigio 2013,Radiant Cocoa Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601677,Sunset Ridge Velvet Chardonnay 2015 Zero,Frosted Nectar Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601678,Sunset Ridge Silky Pinot Noir 2018,Frosted Nectar Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601679,Juniper Bay Smoky Tempranillo 2019,Frosted Nectar Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601681,Golden Hollow Bright Cabernet 2012,Tangy Rainfall Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601683,Coastal Grove Fresh Cabernet 2013,Tangy Rainfall Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601684,Golden Hollow Crisp Chardonnay 2019,Frosted Nectar Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601685,Meadow Crest Honeyed Sauvignon Blanc 2019,Frosted Nectar Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601686,Golden Hollow Smoky Syrah 2018,Frosted Nectar Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601687,Silver Bluff Crisp Rose 10/14 (6-Pack),Frosted Nectar Beverages,6/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601688,Orchard Hill Crisp Pinot Noir 2015 (6-Pack),Frosted Nectar Beverages,6/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601689,Cherry Chamomile Fizz 1.5L,Frosted Nectar Beverages,6/1.5L,Wine/Spirits,0.17,Alcoholic Beverages
00 601703,Juniper Bay Crisp Cabernet 2020,Mellow Trail Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601704,Silver Bluff Smoky Merlot 2020,Mellow Trail Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601723,Guava Elderflower Fizz Extra,Crisp Pine Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601724,Canyon Vale Honeyed Cabernet 2014 (6Pk),Zesty Roast Beverages,6/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601726,Mango Thyme Fizz,Radiant Cocoa Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601730,Orchard Hill Crisp Sauvignon Blanc,Breezy Ember Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601734,Willow Terrace Crisp Cabernet (6Pk),Creamy Oasis Beverages,6/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601738,Blackberry Pepper Fizz 2017,Orchard Starglow Beverages,6/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601739,Meadow Crest Silky Sauvignon Blanc 2019,Orchard Starglow Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601740,Meadow Crest Bright Cabernet 2018 Light,Orchard Starglow Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601742,Juniper Bay Smoky Cabernet 2015 Zero (6Pk),Velvet Rainfall Beverages,6/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601744,Watermelon Cinnamon Fizz 2018,Dusk Moonbeam Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601747,Juniper Bay Smoky Sauvignon Blanc 2019,Tangy Rainfall Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601748,Riverstone Smoky Rose 2021,Canyon Delta Beverages,6/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601760,Riverstone Silky Chardonnay,Peachy Ridge Cellars,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601762,Juniper Bay Velvet Rose 2019,Lush Cove Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601763,Coastal Grove Velvet Merlot 2014 (6-pack),Lush Cove Beverages,6/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601764,Willow Terrace Smoky Cabernet 2016 (6-Pack),Lush Cove Beverages,6/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601765,Raspberry Cardamom Fizz 2016 (6-Pack),Lush Cove Beverages,6/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601766,Sunset Ridge Mellow Red Blend 2016 (6-Pack),Lush Cove Beverages,6/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601775,Golden Hollow Velvet Tempranillo 2014,Icy Roast Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601779,Golden Hollow Velvet Chardonnay,Lush Pine Beverages,1/30L,Beer,3.52,Alcoholic Beverages
00 601780,Strawberry Ginger Fizz 2019 12(Pk),Lush Cove Beverages,12/375,Beer,0.04,Alcoholic Beverages
00 601784,Juniper Bay Crisp Grenache 2013,Bold Roast Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601789,Sunset Ridge Smoky Sauvignon Blanc,Bold Roast Beverages,1/19.5 NO DEP,Beer,2.29,Alcoholic Beverages
00 601791,Golden Hollow Crisp Cabernet 2016 Craft,Wild Willow Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601792,Canyon Vale Mellow Merlot 2017,Wild Willow Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601793,Canyon Vale Mellow Chardonnay 2016,Wild Willow Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601797,Orchard Hill Velvet Cabernet 2012 1.5L (6-Pack),Starlit Cedar Beverages,6/1.5L,Wine/Spirits,0.17,Alcoholic Beverages
00 601803,Silver Bluff Silky Chardonnay 2018,Smooth Hollow Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601804,Juniper Bay Silky Pinot Noir 2018,Smooth Hollow Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601805,Meadow Crest Honeyed Pinot Noir 2017,Smooth Hollow Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601806,Coastal Grove Crisp Pinot Noir 2014,Smooth Hollow Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601813,Sunset Ridge Fresh Pinot Noir 2019 Zero,Orchard Rainfall Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601815,Orchard Hill Velvet Chardonnay 2017,Soft Basil Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601816,Orchard Hill Bright Chardonnay 2019,Orchard Rainfall Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601830,Sunset Ridge Bright Merlot,Fresh Citrus Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601831,Meadow Crest Fresh Pinot Grigio Extra,Fresh Citrus Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601832,Canyon Vale Silky Cabernet 2016,Bright Nectar Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601833,Meadow Crest Mellow White Blend 12/13,Bright Nectar Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601835,Meadow Crest Bright Pinot Grigio 2018,Bright Nectar Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601836,Golden Hollow Honeyed Chardonnay 2017,Bright Nectar Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601837,Blueberry Clove Fizz Classic,Bright Nectar Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601850,Grapefruit Mint Fizz Chardonnay_2,Lush Pine Beverages,1/19.5,Beer,2.29,Alcoholic Beverages
00 601852,Mango Thyme Fizz Prime,Bright Nectar Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601853,Coastal Grove Silky Cabernet 2018,Creamy Oasis Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601854,Sunset Ridge Silky Cabernet 2013 (6pk),Smooth Maple Beverages,6/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601855,Juniper Bay Fresh Sauvignon Blanc 2017,Smooth Maple Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601857,Willow Terrace Smoky Pinot Noir 2018,Creamy Oasis Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601860,Golden Hollow Silky Syrah 2019,Lemon Oasis Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601862,Coastal Grove Velvet Cabernet 2015,Creamy Bluff Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601863,Juniper Bay Velvet Merlot 12/13,Creamy Bluff Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601864,Canyon Vale Honeyed Merlot 2018,Crisp Pine Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601866,Raspberry Chamomile Fizz Light,Creamy Bluff Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601867,Coastal Grove Smoky Sauvignon Blanc 2015,Creamy Bluff Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601875,Canyon Vale Fresh Grenache 2017,Orchard Pine Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601876,Juniper Bay Mellow Cabernet 2019,Orchard Pine Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601877,Willow Terrace Honeyed Pinot Noir 2020,Orchard Pine Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601879,Orchard Hill Mellow Zinfandel 2018,Tangy Rainfall Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601882,Silver Bluff Bright Zinfandel 2016,Sunny Saffron Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601890,Pomegranate Tea Fizz Light,Cedar Groove Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601891,Canyon Vale Silky Cabernet 2018,Dusk Cocoa Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601892,Juniper Bay Smoky Pinot Noir 2017,Dusk Cocoa Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601897,Riverstone Mellow Cabernet,Bold Cove Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601898,Juniper Bay Bright Chardonnay,Bold Cove Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601899,Silver Bluff Honeyed Merlot,Bold Cove Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601900,Orchard Hill Honeyed Pinot Grigio,Bold Cove Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601901,Sunset Ridge Honeyed Pinot Noir,Bold Cove Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601904,Sunset Ridge Mellow Zinfandel 2013,Coastal Basil Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601906,Orchard Hill Mellow Cabernet,Spiced Brook Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601907,Sunset Ridge Honeyed Chardonnay Zero,Spiced Brook Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601908,Golden Hollow Silky Merlot,Spiced Brook Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601909,Orchard Hill Smoky Pinot Grigio,Spiced Brook Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601910,Silver Bluff Honeyed Pinot Noir,Spiced Brook Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601911,Mango Lavender Fizz Prime,Spiced Brook Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601912,Silver Bluff Smoky Sauvignon Blanc Classic,Spiced Brook Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601913,Apple Sea Salt Fizz,Spiced Brook Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601914,Juniper Bay Mellow Syrah,Spiced Brook Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
00 601917,Blueberry Lavender Fizz Light,Spiced Brook Beverages,12/750,Wine/Spirits,0.08,Alcoholic Beverages
